Cliente_ID,Idade,Renda_Mensal,Score_Credito,Produto,Valor_Operacao,Estado,Status,Data_Operacao,Canal,Tempo_Relacionamento_Meses
11850,60,7071.45,519,Previdência,1335.01,SP,Adimplente,2023-12-08,Telefone,3
11851,62,6639.46,548,Financiamento Veicular,71597.15,BA,Adimplente,2022-11-18,Digital,110
11852,68,4999.76,782,Conta Corrente,747.27,GO,Adimplente,2022-11-25,Correspondente Bancário,60
11853,48,7166.68,636,Investimento,10750.27,MG,Adimplente,2022-09-23,Telefone,33
11854,40,6490.06,696,Empréstimo Pessoal,28306.71,SP,Adimplente,2022-02-19,Correspondente Bancário,107
11855,59,7878.89,567,Empréstimo Pessoal,2260.28,GO,Adimplente,2022-02-02,Telefone,65
11856,27,4080.9,558,Conta Corrente,282.65,BA,Adimplente,2022-03-10,Correspondente Bancário,95
11857,49,1523.78,693,Cartão de Crédito,477.2,RS,Adimplente,2022-03-31,Digital,74
11858,60,7090.5,669,Previdência,1627.86,RS,Adimplente,2023-03-18,Agência,105
11859,47,5699.54,767,Consignado,55958.0,MG,Adimplente,2023-10-26,Agência,74
11860,56,4407.91,845,Conta Corrente,889.4,MG,Adimplente,2022-10-28,Correspondente Bancário,1
11861,48,4519.69,546,Seguro,983.58,SP,Adimplente,2022-08-17,Agência,75
11862,35,10109.37,779,Conta Corrente,769.93,MG,Adimplente,2022-12-30,Agência,115
11863,53,3715.61,488,Financiamento Veicular,28399.37,SP,Adimplente,2022-01-27,Agência,69
11864,19,3293.39,850,Empréstimo Pessoal,31486.07,BA,Adimplente,2022-11-19,Telefone,119
11865,31,5170.57,532,Investimento,15843.55,PR,Adimplente,2022-10-05,Agência,30
11866,30,7360.98,754,Investimento,7728.3,BA,Adimplente,2023-03-27,Digital,16
11867,46,9556.8,487,Seguro,1070.62,SP,Adimplente,2023-02-13,Agência,26
11868,29,6314.73,627,Investimento,5549.74,BA,Adimplente,2023-08-16,Digital,93
11869,56,2459.18,850,Cartão de Crédito,528.62,SP,Adimplente,2023-09-12,Agência,46
11870,19,8941.73,527,Conta Corrente,985.15,RJ,Adimplente,2023-01-04,Agência,62
11871,49,4961.06,850,Consignado,2185.33,MG,Adimplente,2023-03-07,Correspondente Bancário,52
11872,30,3324.58,649,Cartão de Crédito,916.07,RJ,Adimplente,2023-10-30,Telefone,39
11873,63,2841.22,796,Investimento,32871.2,CE,Adimplente,2023-04-28,Digital,3
11874,44,6672.66,710,Consignado,5495.66,BA,Adimplente,2022-07-01,Telefone,73
11875,66,5477.66,719,Empréstimo Pessoal,8540.57,SP,Adimplente,2022-02-09,Agência,8
11876,58,5690.15,436,Investimento,19213.5,GO,Adimplente,2022-06-11,Telefone,54
11877,34,7573.01,579,Financiamento Veicular,63227.83,SP,Adimplente,2022-07-05,Agência,47
11878,57,3395.69,829,Cartão de Crédito,758.09,BA,Adimplente,2023-10-03,Digital,48
11879,48,7732.31,598,Consignado,91063.89,RS,Adimplente,2023-04-27,Digital,5
11880,51,3961.69,671,Financiamento Veicular,50065.87,GO,Adimplente,2023-06-22,Digital,22
11881,41,9328.01,418,Financiamento Veicular,73317.27,SP,Inadimplente,2022-03-09,Telefone,15
11882,62,6197.48,569,Previdência,1784.21,MG,Adimplente,2022-05-18,Correspondente Bancário,110
11883,52,3159.52,818,Empréstimo Pessoal,28521.91,SP,Adimplente,2022-11-27,Correspondente Bancário,85
11884,65,1000.0,458,Conta Corrente,477.79,PE,Adimplente,2023-08-08,Digital,26
11885,23,6617.85,758,Financiamento Veicular,67354.09,SP,Adimplente,2023-11-07,Agência,11
11886,36,4251.64,677,Cartão de Crédito,1187.8,PR,Adimplente,2022-08-20,Telefone,33
11887,47,4688.87,615,Financiamento Veicular,36360.67,BA,Adimplente,2023-11-16,Telefone,76
11888,24,6532.39,608,Consignado,32805.94,BA,Adimplente,2022-05-29,Agência,75
11889,27,7020.83,576,Empréstimo Pessoal,44731.34,BA,Adimplente,2022-07-06,Correspondente Bancário,2
11890,58,7447.42,590,Financiamento Veicular,25522.54,RS,Adimplente,2023-08-09,Agência,62
11891,49,2650.32,789,Previdência,1443.07,GO,Adimplente,2023-08-15,Agência,52
11892,51,7851.79,585,Previdência,1431.97,CE,Adimplente,2022-05-01,Correspondente Bancário,96
11893,45,3841.91,850,Consignado,20098.27,PR,Adimplente,2022-09-19,Telefone,44
11894,32,1000.0,695,Previdência,1494.87,BA,Adimplente,2022-12-17,Correspondente Bancário,98
11895,47,2643.12,564,Consignado,17483.42,SP,Inadimplente,2023-07-11,Telefone,17
11896,54,5436.05,796,Cartão de Crédito,1438.66,SP,Adimplente,2023-12-31,Correspondente Bancário,38
11897,46,3042.37,744,Financiamento Veicular,44416.71,GO,Adimplente,2022-03-26,Telefone,111
11898,39,4823.91,402,Financiamento Veicular,24211.05,RJ,Adimplente,2022-01-18,Agência,26
11899,21,5676.5,495,Conta Corrente,562.88,MG,Adimplente,2022-02-18,Agência,103
11900,37,4637.23,633,Conta Corrente,374.47,MG,Adimplente,2022-06-19,Agência,82
11901,49,4011.29,412,Investimento,27500.26,SC,Adimplente,2023-03-11,Agência,110
11902,53,2498.61,850,Investimento,15528.33,SP,Adimplente,2023-03-08,Correspondente Bancário,115
11903,67,5043.89,773,Previdência,1582.32,MG,Adimplente,2022-03-18,Agência,33
11904,21,1000.0,648,Consignado,1829.11,SP,Adimplente,2022-05-28,Digital,62
11905,44,3628.0,599,Financiamento Veicular,40430.49,BA,Adimplente,2023-03-06,Agência,51
11906,34,3144.43,560,Investimento,4456.05,SP,Adimplente,2022-10-10,Telefone,18
11907,29,4521.25,355,Seguro,808.75,SP,Inadimplente,2022-10-10,Agência,98
11908,39,4573.34,390,Conta Corrente,520.62,SP,Adimplente,2023-10-06,Digital,77
11909,34,6919.91,850,Previdência,948.23,SP,Adimplente,2023-09-17,Correspondente Bancário,59
11910,27,8166.95,850,Financiamento Veicular,71890.31,SP,Adimplente,2022-02-11,Telefone,49
11911,18,2764.44,564,Consignado,18235.17,SP,Adimplente,2023-12-28,Correspondente Bancário,89
11912,39,8985.67,786,Previdência,1284.26,BA,Adimplente,2023-09-10,Agência,77
11913,43,3441.41,726,Conta Corrente,836.71,SP,Adimplente,2023-03-08,Correspondente Bancário,8
11914,35,5345.05,744,Cartão de Crédito,1429.52,GO,Adimplente,2022-09-15,Telefone,82
11915,67,6021.73,436,Conta Corrente,983.09,RJ,Inadimplente,2022-04-14,Telefone,92
11916,31,9889.17,379,Previdência,832.08,SP,Adimplente,2022-09-30,Correspondente Bancário,14
11917,64,3915.44,827,Previdência,1409.94,RS,Adimplente,2023-11-15,Correspondente Bancário,49
11918,46,1406.52,353,Empréstimo Pessoal,8520.69,RS,Inadimplente,2022-09-02,Digital,47
11919,29,7980.76,628,Seguro,1020.96,SC,Adimplente,2023-04-17,Digital,74
11920,53,3333.25,595,Empréstimo Pessoal,22632.67,PE,Inadimplente,2023-08-04,Correspondente Bancário,24
11921,52,4276.82,581,Empréstimo Pessoal,5126.88,RS,Adimplente,2022-01-30,Telefone,94
11922,69,2764.5,697,Previdência,1037.88,SC,Adimplente,2022-12-27,Telefone,32
11923,29,4282.59,548,Consignado,21521.8,MG,Adimplente,2023-10-13,Digital,34
11924,24,3319.22,709,Financiamento Veicular,63145.81,SP,Adimplente,2022-06-26,Telefone,109
11925,46,6352.88,671,Previdência,1027.71,SC,Adimplente,2022-08-22,Telefone,41
11926,28,5161.58,850,Consignado,49869.3,SP,Adimplente,2023-05-25,Digital,82
11927,50,3637.89,442,Financiamento Veicular,32204.23,BA,Adimplente,2022-12-26,Agência,44
11928,23,6991.74,654,Previdência,1938.96,GO,Adimplente,2022-04-25,Agência,25
11929,64,5509.99,715,Consignado,62790.24,GO,Adimplente,2023-02-12,Telefone,80
11930,32,1307.9,612,Cartão de Crédito,423.4,SP,Adimplente,2023-11-11,Digital,52
11931,49,6839.41,449,Consignado,55130.56,SP,Adimplente,2023-01-30,Telefone,14
11932,68,5369.74,839,Consignado,26759.89,RS,Adimplente,2022-02-11,Digital,32
11933,28,7781.46,701,Financiamento Veicular,16713.35,PR,Adimplente,2023-12-13,Telefone,29
11934,40,5247.83,460,Investimento,32746.86,GO,Adimplente,2022-01-13,Correspondente Bancário,38
11935,43,3416.58,716,Investimento,42058.61,CE,Adimplente,2023-07-19,Correspondente Bancário,73
11936,51,4591.41,850,Investimento,31735.5,RJ,Adimplente,2023-02-01,Correspondente Bancário,96
11937,63,6607.84,645,Consignado,79830.22,PR,Adimplente,2023-01-15,Telefone,47
11938,51,3458.53,650,Investimento,4774.98,RJ,Adimplente,2022-11-26,Telefone,111
11939,46,4119.41,850,Investimento,5734.45,BA,Adimplente,2023-06-04,Agência,91
11940,21,4556.62,504,Previdência,1710.88,MG,Adimplente,2022-12-23,Digital,92
11941,34,2701.26,850,Investimento,23551.7,MG,Adimplente,2023-08-29,Digital,56
11942,52,3487.35,796,Cartão de Crédito,512.08,PE,Adimplente,2023-10-28,Agência,8
11943,30,5345.1,511,Conta Corrente,63.78,MG,Adimplente,2022-10-10,Agência,73
11944,58,7404.96,550,Consignado,79550.39,PE,Adimplente,2023-12-23,Digital,98
11945,56,5634.29,571,Financiamento Veicular,58017.05,CE,Adimplente,2023-12-15,Agência,87
11946,32,4908.28,375,Consignado,11474.81,RJ,Adimplente,2023-11-29,Correspondente Bancário,76
11947,46,3337.46,689,Conta Corrente,712.11,GO,Adimplente,2022-05-03,Digital,100
11948,46,7190.32,518,Cartão de Crédito,1710.31,RS,Adimplente,2022-09-12,Correspondente Bancário,77
11949,28,5867.01,694,Financiamento Veicular,57211.46,SC,Adimplente,2022-05-03,Digital,43
11950,69,3586.54,456,Cartão de Crédito,830.6,SP,Adimplente,2023-02-01,Correspondente Bancário,104
11951,49,6797.3,788,Seguro,707.76,RJ,Adimplente,2022-04-09,Correspondente Bancário,40
11952,19,6119.15,761,Conta Corrente,879.06,SP,Adimplente,2022-07-08,Correspondente Bancário,34
11953,64,3372.94,544,Seguro,1978.45,SP,Adimplente,2022-12-14,Telefone,58
11954,31,4797.24,704,Cartão de Crédito,1325.82,MG,Adimplente,2023-07-25,Digital,8
11955,37,4014.45,662,Conta Corrente,963.6,SP,Adimplente,2022-01-05,Digital,42
11956,39,10267.08,850,Seguro,1789.04,SP,Adimplente,2022-07-13,Telefone,82
11957,28,6063.49,495,Previdência,1963.66,SP,Inadimplente,2023-12-01,Agência,117
11958,44,5373.52,627,Financiamento Veicular,72943.39,RS,Adimplente,2022-07-01,Agência,65
11959,20,5945.33,554,Financiamento Veicular,16972.21,SC,Inadimplente,2023-07-05,Correspondente Bancário,114
11960,34,7758.33,657,Cartão de Crédito,2208.77,SC,Adimplente,2023-12-01,Telefone,24
11961,61,4833.24,730,Financiamento Veicular,27555.38,GO,Adimplente,2023-09-20,Correspondente Bancário,118
11962,45,3820.18,552,Conta Corrente,784.06,PE,Adimplente,2023-11-16,Correspondente Bancário,71
11963,46,6688.57,595,Cartão de Crédito,713.0,RJ,Adimplente,2023-05-18,Telefone,25
11964,38,4650.11,795,Seguro,1874.92,SP,Adimplente,2023-11-07,Digital,91
11965,64,2860.21,850,Cartão de Crédito,737.58,SC,Adimplente,2023-06-24,Digital,73
11966,33,2470.63,724,Seguro,923.84,BA,Adimplente,2022-07-22,Agência,38
11967,54,8058.59,629,Seguro,623.58,RJ,Adimplente,2022-04-17,Correspondente Bancário,42
11968,37,5263.29,615,Previdência,1246.42,RS,Adimplente,2022-10-22,Telefone,99
11969,23,3820.87,732,Empréstimo Pessoal,7998.16,MG,Adimplente,2023-08-25,Digital,96
11970,36,4531.33,684,Financiamento Veicular,49728.99,RS,Adimplente,2022-11-07,Digital,50
11971,22,6614.89,403,Investimento,41363.56,RJ,Adimplente,2023-03-21,Digital,95
11972,20,4413.19,736,Financiamento Veicular,74193.04,MG,Adimplente,2022-07-10,Digital,115
11973,18,2101.16,521,Investimento,35987.69,PR,Adimplente,2023-08-08,Digital,82
11974,55,5651.68,437,Empréstimo Pessoal,12438.12,SP,Adimplente,2022-10-25,Correspondente Bancário,1
11975,32,7416.7,400,Investimento,49235.7,PR,Adimplente,2022-08-22,Telefone,48
11976,51,7282.93,618,Seguro,1398.13,SP,Adimplente,2022-09-22,Agência,113
11977,52,3881.34,498,Seguro,807.31,PR,Adimplente,2022-10-07,Telefone,53
11978,66,7538.35,301,Empréstimo Pessoal,29052.36,RJ,Adimplente,2022-07-14,Correspondente Bancário,105
11979,42,5425.9,596,Previdência,1439.81,SP,Adimplente,2023-12-14,Digital,99
11980,41,7482.29,576,Previdência,605.79,SP,Adimplente,2022-06-12,Agência,116
11981,29,6147.37,628,Previdência,751.05,SP,Adimplente,2023-11-29,Telefone,92
11982,35,1956.81,556,Seguro,927.06,SP,Adimplente,2022-04-22,Telefone,98
11983,32,8493.48,850,Cartão de Crédito,2446.07,RJ,Adimplente,2023-05-25,Agência,26
11984,61,5103.57,728,Financiamento Veicular,45482.2,MG,Adimplente,2022-08-23,Digital,5
11985,33,6153.59,575,Seguro,862.63,SP,Adimplente,2023-03-25,Digital,95
11986,44,2311.91,640,Financiamento Veicular,58086.99,RJ,Adimplente,2022-07-13,Digital,99
11987,25,6010.65,850,Investimento,28871.27,PR,Adimplente,2022-12-16,Digital,111
11988,63,7205.86,793,Consignado,50478.37,PE,Adimplente,2022-02-27,Telefone,51
11989,42,8870.64,441,Seguro,1258.39,SP,Adimplente,2023-10-05,Telefone,25
11990,34,7800.8,504,Conta Corrente,25.31,PR,Adimplente,2022-09-09,Correspondente Bancário,78
11991,46,6108.45,533,Consignado,50584.01,MG,Adimplente,2022-04-25,Agência,88
11992,25,1911.25,584,Cartão de Crédito,545.39,RJ,Adimplente,2022-11-26,Digital,48
11993,32,5264.55,561,Empréstimo Pessoal,36341.84,SP,Inadimplente,2022-01-04,Digital,73
11994,44,3814.98,655,Empréstimo Pessoal,32837.5,SC,Adimplente,2022-02-06,Digital,73
11995,63,5469.96,760,Cartão de Crédito,1569.35,SP,Adimplente,2022-10-17,Correspondente Bancário,88
11996,67,2567.35,785,Seguro,1524.32,MG,Adimplente,2022-12-20,Agência,82
11997,69,4579.67,601,Previdência,1181.33,MG,Adimplente,2022-08-18,Agência,19
11998,24,3965.63,405,Consignado,57322.9,RS,Adimplente,2022-09-21,Agência,113
11999,20,3903.67,494,Financiamento Veicular,43062.88,RJ,Adimplente,2022-02-13,Digital,59
12000,46,3923.53,572,Seguro,1981.23,PR,Adimplente,2023-10-04,Agência,46
12001,61,4728.29,463,Investimento,44297.47,PE,Adimplente,2023-04-09,Correspondente Bancário,57
12002,41,5572.39,821,Seguro,989.02,MG,Adimplente,2023-06-27,Telefone,27
12003,20,1000.0,473,Investimento,28850.94,SP,Adimplente,2023-11-07,Agência,101
12004,37,1000.0,743,Conta Corrente,374.82,GO,Adimplente,2023-02-07,Correspondente Bancário,19
12005,63,4322.62,398,Previdência,950.48,SP,Adimplente,2023-10-01,Correspondente Bancário,53
12006,32,4604.46,749,Empréstimo Pessoal,25850.8,SP,Adimplente,2023-01-29,Telefone,120
12007,42,5378.22,629,Seguro,535.75,SP,Adimplente,2023-08-05,Correspondente Bancário,86
12008,47,3544.66,850,Financiamento Veicular,56680.48,SP,Adimplente,2022-07-22,Agência,20
12009,31,5018.93,480,Seguro,1802.05,RJ,Inadimplente,2023-05-14,Agência,41
12010,24,5253.05,565,Empréstimo Pessoal,5418.74,PR,Inadimplente,2022-02-24,Digital,43
12011,34,3530.88,594,Cartão de Crédito,613.53,SP,Adimplente,2022-08-07,Telefone,40
12012,61,7026.91,627,Cartão de Crédito,1438.23,RJ,Adimplente,2023-05-02,Telefone,44
12013,37,5353.97,598,Financiamento Veicular,67151.84,SP,Adimplente,2022-06-05,Digital,21
12014,53,6093.92,601,Seguro,737.42,SP,Adimplente,2023-04-26,Correspondente Bancário,90
12015,26,5137.69,599,Consignado,75249.29,PR,Adimplente,2022-05-31,Agência,117
12016,55,9207.35,339,Previdência,703.4,SP,Adimplente,2023-01-24,Digital,62
12017,65,6192.79,799,Financiamento Veicular,75511.24,BA,Adimplente,2022-07-06,Telefone,58
12018,39,4024.01,850,Empréstimo Pessoal,35751.21,CE,Adimplente,2023-01-14,Telefone,9
12019,19,6641.93,695,Financiamento Veicular,59029.26,SP,Adimplente,2022-04-24,Telefone,120
12020,41,1724.79,480,Investimento,15325.12,CE,Adimplente,2022-03-27,Telefone,46
12021,25,5239.2,495,Previdência,1987.55,SP,Adimplente,2022-09-16,Correspondente Bancário,25
12022,28,5638.32,742,Consignado,41918.98,CE,Adimplente,2022-02-23,Digital,84
12023,30,5262.04,708,Investimento,22997.62,PR,Adimplente,2022-02-11,Telefone,35
12024,34,4332.44,607,Previdência,1326.91,PR,Adimplente,2023-10-02,Telefone,2
12025,25,2975.45,763,Empréstimo Pessoal,27009.48,SP,Adimplente,2022-02-06,Agência,89
12026,38,3421.31,340,Consignado,19456.92,PR,Adimplente,2023-03-11,Telefone,53
12027,35,5204.15,763,Conta Corrente,719.12,SP,Adimplente,2023-05-16,Telefone,37
12028,47,2772.96,686,Consignado,38297.19,SP,Adimplente,2023-11-14,Correspondente Bancário,117
12029,35,8540.34,501,Conta Corrente,23.01,GO,Adimplente,2022-04-20,Digital,32
12030,63,1000.0,435,Cartão de Crédito,469.2,SP,Adimplente,2022-03-31,Digital,111
12031,64,4353.12,668,Cartão de Crédito,1093.58,SP,Adimplente,2023-09-25,Digital,10
12032,48,5220.78,850,Financiamento Veicular,56015.19,RS,Adimplente,2023-11-12,Correspondente Bancário,14
12033,55,6014.84,616,Cartão de Crédito,760.27,SP,Adimplente,2022-03-25,Agência,24
12034,49,3168.15,522,Cartão de Crédito,501.73,PR,Adimplente,2022-08-27,Digital,27
12035,28,7268.59,679,Empréstimo Pessoal,23968.52,PR,Adimplente,2023-05-03,Correspondente Bancário,105
12036,62,2212.34,850,Investimento,30667.43,PR,Adimplente,2022-10-22,Correspondente Bancário,94
12037,42,3867.74,715,Empréstimo Pessoal,3997.55,RJ,Adimplente,2022-09-27,Digital,19
12038,50,6241.5,731,Investimento,10221.73,PR,Adimplente,2022-08-22,Digital,21
12039,55,7080.38,833,Seguro,1402.33,RS,Adimplente,2022-10-20,Telefone,28
12040,58,2192.0,721,Seguro,1603.16,SP,Adimplente,2023-11-02,Telefone,114
12041,25,10290.07,533,Consignado,10914.66,SP,Inadimplente,2022-12-19,Agência,116
12042,28,3205.02,388,Empréstimo Pessoal,3482.51,RS,Adimplente,2023-04-02,Correspondente Bancário,2
12043,39,2375.64,512,Cartão de Crédito,648.47,RJ,Adimplente,2022-03-09,Telefone,73
12044,68,6005.43,484,Consignado,41156.75,PR,Adimplente,2023-05-07,Telefone,48
12045,41,4303.41,749,Previdência,970.21,SP,Adimplente,2022-07-14,Correspondente Bancário,30
12046,58,4007.9,770,Financiamento Veicular,41632.61,SP,Adimplente,2022-11-29,Telefone,119
12047,34,6191.29,676,Seguro,1178.26,MG,Adimplente,2023-01-30,Correspondente Bancário,54
12048,29,1945.41,460,Empréstimo Pessoal,8039.45,GO,Adimplente,2022-06-02,Telefone,52
12049,63,1595.73,850,Conta Corrente,151.04,SP,Adimplente,2022-08-11,Agência,13
12050,49,3805.15,588,Empréstimo Pessoal,11036.89,RJ,Adimplente,2023-05-25,Agência,51
12051,32,7155.8,741,Financiamento Veicular,29803.05,SP,Adimplente,2023-05-27,Telefone,56
12052,33,3891.89,657,Seguro,1231.01,PE,Adimplente,2022-12-28,Agência,14
12053,39,8198.31,681,Cartão de Crédito,1691.02,PE,Adimplente,2023-06-16,Correspondente Bancário,64
12054,45,7402.03,735,Investimento,47885.98,RJ,Adimplente,2022-12-13,Digital,81
12055,37,5565.89,546,Consignado,51452.1,PR,Adimplente,2023-06-27,Correspondente Bancário,37
12056,50,5679.45,846,Conta Corrente,369.57,PR,Adimplente,2022-03-06,Agência,3
12057,27,5564.01,413,Previdência,814.18,RJ,Adimplente,2022-08-28,Agência,117
12058,57,5319.44,494,Conta Corrente,786.81,RS,Adimplente,2023-08-15,Correspondente Bancário,102
12059,49,4267.52,844,Conta Corrente,965.47,PR,Adimplente,2023-08-10,Agência,117
12060,67,4499.62,739,Investimento,40852.77,PR,Adimplente,2023-07-31,Agência,61
12061,50,2860.08,850,Empréstimo Pessoal,11602.66,SP,Adimplente,2022-11-26,Digital,11
12062,19,1000.0,660,Previdência,600.39,MG,Adimplente,2022-07-17,Telefone,102
12063,50,7208.14,850,Consignado,91815.22,PR,Adimplente,2022-09-10,Telefone,29
12064,50,5314.52,371,Empréstimo Pessoal,30299.22,RJ,Adimplente,2022-11-24,Correspondente Bancário,63
12065,58,5012.42,438,Conta Corrente,824.14,RS,Adimplente,2023-09-04,Agência,78
12066,30,5796.9,784,Cartão de Crédito,1411.33,SP,Adimplente,2023-06-01,Digital,37
12067,47,3343.21,389,Investimento,35331.66,BA,Adimplente,2022-11-02,Correspondente Bancário,34
12068,50,2997.88,620,Investimento,2412.24,SP,Adimplente,2023-03-08,Digital,11
12069,30,4432.63,825,Conta Corrente,446.69,MG,Adimplente,2022-06-10,Agência,77
12070,69,7736.2,725,Previdência,1905.35,BA,Adimplente,2022-07-22,Digital,91
12071,43,2662.52,652,Previdência,984.21,SP,Adimplente,2022-02-23,Agência,112
12072,39,1000.0,583,Conta Corrente,141.75,MG,Adimplente,2023-01-20,Telefone,71
12073,56,3957.2,680,Empréstimo Pessoal,16256.67,RS,Adimplente,2022-02-05,Telefone,83
12074,19,7285.4,737,Consignado,96640.23,RJ,Adimplente,2024-01-01,Digital,17
12075,55,1534.91,551,Previdência,709.87,SP,Adimplente,2022-06-17,Digital,92
12076,56,2639.43,706,Investimento,48643.65,SP,Adimplente,2023-02-27,Telefone,44
12077,43,5527.09,812,Cartão de Crédito,1107.65,MG,Adimplente,2023-02-10,Digital,89
12078,63,10139.81,617,Financiamento Veicular,67933.67,MG,Adimplente,2022-04-29,Digital,98
12079,67,2283.58,660,Consignado,22440.58,SP,Adimplente,2022-02-23,Digital,83
12080,32,2206.13,723,Investimento,11731.04,MG,Adimplente,2022-06-06,Digital,112
12081,51,5677.4,733,Financiamento Veicular,40189.14,MG,Adimplente,2023-02-10,Telefone,3
12082,59,7409.35,782,Consignado,61580.55,MG,Adimplente,2023-08-27,Correspondente Bancário,5
12083,61,3751.8,498,Investimento,1350.47,SP,Adimplente,2023-08-19,Correspondente Bancário,113
12084,66,1757.21,571,Conta Corrente,397.18,MG,Adimplente,2022-01-08,Agência,118
12085,57,5867.5,576,Consignado,45452.9,SP,Adimplente,2022-07-26,Telefone,97
12086,28,6229.68,514,Consignado,84009.18,RJ,Adimplente,2023-10-29,Telefone,37
12087,20,8557.31,380,Previdência,806.89,SP,Inadimplente,2023-02-01,Correspondente Bancário,103
12088,23,6313.89,300,Cartão de Crédito,779.03,BA,Adimplente,2022-11-02,Agência,107
12089,26,6656.13,829,Investimento,18685.98,GO,Adimplente,2023-10-04,Telefone,30
